starttime	seconds	ctime	dtime	ttime	wait
Fri Nov 12 17:02:38 2021	1636707758	0	34	34	33
Fri Nov 12 17:02:38 2021	1636707758	0	35	35	35
Fri Nov 12 17:02:38 2021	1636707758	0	52	52	47
Fri Nov 12 17:02:38 2021	1636707758	0	54	54	53
Fri Nov 12 17:02:41 2021	1636707761	0	55	55	50
Fri Nov 12 17:02:50 2021	1636707770	0	57	57	56
Fri Nov 12 17:02:51 2021	1636707771	0	59	59	59
Fri Nov 12 17:02:38 2021	1636707758	0	62	62	62
Fri Nov 12 17:02:48 2021	1636707768	0	63	63	62
Fri Nov 12 17:02:38 2021	1636707758	0	65	66	63
Fri Nov 12 17:02:50 2021	1636707770	0	66	67	66
Fri Nov 12 17:02:48 2021	1636707768	0	67	67	66
Fri Nov 12 17:02:56 2021	1636707776	0	69	69	69
Fri Nov 12 17:02:38 2021	1636707758	0	70	70	70
Fri Nov 12 17:02:39 2021	1636707759	0	74	74	71
Fri Nov 12 17:02:49 2021	1636707769	0	77	77	77
Fri Nov 12 17:02:43 2021	1636707763	0	77	77	77
Fri Nov 12 17:02:50 2021	1636707770	0	78	78	76
Fri Nov 12 17:02:56 2021	1636707776	0	78	78	78
Fri Nov 12 17:02:43 2021	1636707763	0	79	79	78
Fri Nov 12 17:02:43 2021	1636707763	0	79	79	78
Fri Nov 12 17:02:41 2021	1636707761	0	80	80	79
Fri Nov 12 17:02:50 2021	1636707770	0	82	82	81
Fri Nov 12 17:02:39 2021	1636707759	0	83	83	81
Fri Nov 12 17:02:43 2021	1636707763	0	86	86	85
Fri Nov 12 17:02:56 2021	1636707776	0	86	86	83
Fri Nov 12 17:02:39 2021	1636707759	0	88	88	87
Fri Nov 12 17:02:39 2021	1636707759	0	88	88	88
Fri Nov 12 17:02:50 2021	1636707770	0	91	91	91
Fri Nov 12 17:02:41 2021	1636707761	0	93	93	93
Fri Nov 12 17:02:38 2021	1636707758	0	94	94	93
Fri Nov 12 17:02:48 2021	1636707768	0	94	94	93
Fri Nov 12 17:02:39 2021	1636707759	0	94	94	93
Fri Nov 12 17:02:46 2021	1636707766	0	95	95	94
Fri Nov 12 17:02:50 2021	1636707770	0	95	95	94
Fri Nov 12 17:02:42 2021	1636707762	0	98	98	98
Fri Nov 12 17:02:36 2021	1636707756	4	95	99	95
Fri Nov 12 17:02:48 2021	1636707768	0	103	103	100
Fri Nov 12 17:02:50 2021	1636707770	0	104	104	103
Fri Nov 12 17:02:55 2021	1636707775	0	104	104	104
Fri Nov 12 17:03:02 2021	1636707782	0	104	104	103
Fri Nov 12 17:02:48 2021	1636707768	0	105	105	104
Fri Nov 12 17:02:38 2021	1636707758	0	105	105	104
Fri Nov 12 17:02:39 2021	1636707759	0	108	108	108
Fri Nov 12 17:02:38 2021	1636707758	0	109	109	97
Fri Nov 12 17:02:41 2021	1636707761	0	109	109	108
Fri Nov 12 17:02:40 2021	1636707760	0	109	109	109
Fri Nov 12 17:02:38 2021	1636707758	0	112	112	112
Fri Nov 12 17:02:55 2021	1636707775	0	114	114	113
Fri Nov 12 17:02:50 2021	1636707770	0	114	115	114
Fri Nov 12 17:02:48 2021	1636707768	0	116	116	116
Fri Nov 12 17:02:50 2021	1636707770	0	120	120	119
Fri Nov 12 17:02:43 2021	1636707763	0	120	120	120
Fri Nov 12 17:02:38 2021	1636707758	0	120	120	119
Fri Nov 12 17:02:50 2021	1636707770	0	120	120	120
Fri Nov 12 17:02:38 2021	1636707758	0	121	122	121
Fri Nov 12 17:02:38 2021	1636707758	0	122	122	121
Fri Nov 12 17:02:39 2021	1636707759	0	122	122	121
Fri Nov 12 17:02:49 2021	1636707769	0	125	125	125
Fri Nov 12 17:02:38 2021	1636707758	0	126	126	126
Fri Nov 12 17:02:41 2021	1636707761	0	126	126	115
Fri Nov 12 17:02:55 2021	1636707775	0	127	127	126
Fri Nov 12 17:02:36 2021	1636707756	3	124	127	123
Fri Nov 12 17:02:38 2021	1636707758	0	127	128	127
Fri Nov 12 17:02:38 2021	1636707758	0	130	130	129
Fri Nov 12 17:02:48 2021	1636707768	0	130	130	129
Fri Nov 12 17:02:50 2021	1636707770	0	131	131	130
Fri Nov 12 17:02:38 2021	1636707758	0	131	131	100
Fri Nov 12 17:02:48 2021	1636707768	0	137	137	134
Fri Nov 12 17:02:39 2021	1636707759	0	138	138	137
Fri Nov 12 17:02:56 2021	1636707776	0	139	139	138
Fri Nov 12 17:02:38 2021	1636707758	0	140	140	140
Fri Nov 12 17:02:55 2021	1636707775	0	140	140	140
Fri Nov 12 17:02:50 2021	1636707770	0	143	143	142
Fri Nov 12 17:02:38 2021	1636707758	0	146	147	146
Fri Nov 12 17:02:49 2021	1636707769	0	147	147	146
Fri Nov 12 17:02:48 2021	1636707768	0	148	148	147
Fri Nov 12 17:02:49 2021	1636707769	0	149	149	146
Fri Nov 12 17:02:42 2021	1636707762	0	149	149	149
Fri Nov 12 17:02:38 2021	1636707758	0	150	150	149
Fri Nov 12 17:02:48 2021	1636707768	0	150	150	149
Fri Nov 12 17:02:54 2021	1636707774	0	150	151	148
Fri Nov 12 17:02:50 2021	1636707770	0	155	155	155
Fri Nov 12 17:02:40 2021	1636707760	0	155	155	155
Fri Nov 12 17:02:36 2021	1636707756	4	153	157	153
Fri Nov 12 17:02:43 2021	1636707763	0	158	158	158
Fri Nov 12 17:02:50 2021	1636707770	0	161	161	161
Fri Nov 12 17:02:38 2021	1636707758	0	162	162	161
Fri Nov 12 17:02:38 2021	1636707758	0	163	163	129
Fri Nov 12 17:02:55 2021	1636707775	0	165	165	164
Fri Nov 12 17:02:49 2021	1636707769	0	165	165	165
Fri Nov 12 17:02:48 2021	1636707768	0	166	166	162
Fri Nov 12 17:02:38 2021	1636707758	0	167	167	165
Fri Nov 12 17:02:49 2021	1636707769	0	167	167	167
Fri Nov 12 17:03:01 2021	1636707781	0	168	168	166
Fri Nov 12 17:02:43 2021	1636707763	0	168	168	167
Fri Nov 12 17:02:48 2021	1636707768	0	168	168	165
Fri Nov 12 17:02:38 2021	1636707758	0	168	168	168
Fri Nov 12 17:02:55 2021	1636707775	0	170	170	169
Fri Nov 12 17:02:55 2021	1636707775	0	171	171	171
Fri Nov 12 17:02:39 2021	1636707759	0	172	172	171
Fri Nov 12 17:02:38 2021	1636707758	0	173	173	172
Fri Nov 12 17:02:49 2021	1636707769	0	173	173	172
Fri Nov 12 17:02:39 2021	1636707759	0	173	173	173
Fri Nov 12 17:02:38 2021	1636707758	0	174	174	174
Fri Nov 12 17:02:38 2021	1636707758	0	176	176	175
Fri Nov 12 17:02:50 2021	1636707770	0	177	177	162
Fri Nov 12 17:02:39 2021	1636707759	0	178	178	177
Fri Nov 12 17:02:36 2021	1636707756	3	177	179	176
Fri Nov 12 17:02:42 2021	1636707762	0	180	180	179
Fri Nov 12 17:02:50 2021	1636707770	0	183	184	183
Fri Nov 12 17:03:02 2021	1636707782	0	184	184	183
Fri Nov 12 17:02:54 2021	1636707774	0	184	184	184
Fri Nov 12 17:02:56 2021	1636707776	0	187	187	186
Fri Nov 12 17:02:56 2021	1636707776	0	189	189	189
Fri Nov 12 17:02:48 2021	1636707768	0	192	192	178
Fri Nov 12 17:02:41 2021	1636707761	0	195	195	195
Fri Nov 12 17:02:55 2021	1636707775	0	197	197	196
Fri Nov 12 17:02:56 2021	1636707776	0	202	202	199
Fri Nov 12 17:02:39 2021	1636707759	0	202	202	172
Fri Nov 12 17:02:52 2021	1636707772	0	202	202	202
Fri Nov 12 17:02:44 2021	1636707764	0	205	205	205
Fri Nov 12 17:02:54 2021	1636707774	0	208	208	207
Fri Nov 12 17:02:43 2021	1636707763	0	208	208	208
Fri Nov 12 17:02:49 2021	1636707769	0	209	209	209
Fri Nov 12 17:02:38 2021	1636707758	0	210	210	209
Fri Nov 12 17:02:38 2021	1636707758	0	212	212	212
Fri Nov 12 17:02:38 2021	1636707758	0	215	215	215
Fri Nov 12 17:02:39 2021	1636707759	0	216	216	215
Fri Nov 12 17:02:49 2021	1636707769	0	219	219	219
Fri Nov 12 17:02:39 2021	1636707759	0	219	219	219
Fri Nov 12 17:02:55 2021	1636707775	0	220	220	219
Fri Nov 12 17:02:55 2021	1636707775	0	220	220	220
Fri Nov 12 17:02:48 2021	1636707768	0	221	221	220
Fri Nov 12 17:03:02 2021	1636707782	0	222	222	221
Fri Nov 12 17:02:40 2021	1636707760	0	223	223	221
Fri Nov 12 17:02:49 2021	1636707769	0	223	224	165
Fri Nov 12 17:02:43 2021	1636707763	0	229	229	229
Fri Nov 12 17:02:36 2021	1636707756	4	226	229	225
Fri Nov 12 17:02:55 2021	1636707775	0	231	231	231
Fri Nov 12 17:02:38 2021	1636707758	0	232	232	231
Fri Nov 12 17:02:49 2021	1636707769	0	232	232	232
Fri Nov 12 17:02:39 2021	1636707759	0	233	233	231
Fri Nov 12 17:02:55 2021	1636707775	0	233	233	232
Fri Nov 12 17:02:40 2021	1636707760	0	236	236	235
Fri Nov 12 17:02:50 2021	1636707770	0	237	237	236
Fri Nov 12 17:02:49 2021	1636707769	0	241	241	237
Fri Nov 12 17:03:01 2021	1636707781	0	241	241	241
Fri Nov 12 17:02:52 2021	1636707772	0	242	242	241
Fri Nov 12 17:02:52 2021	1636707772	0	243	243	212
Fri Nov 12 17:02:39 2021	1636707759	0	245	245	245
Fri Nov 12 17:02:55 2021	1636707775	0	247	247	246
Fri Nov 12 17:02:55 2021	1636707775	0	248	248	247
Fri Nov 12 17:02:37 2021	1636707757	0	249	249	247
Fri Nov 12 17:02:38 2021	1636707758	0	249	249	249
Fri Nov 12 17:02:49 2021	1636707769	0	249	249	249
Fri Nov 12 17:02:56 2021	1636707776	0	251	251	250
Fri Nov 12 17:02:52 2021	1636707772	0	259	259	255
Fri Nov 12 17:02:54 2021	1636707774	0	261	261	259
Fri Nov 12 17:02:37 2021	1636707757	0	262	263	262
Fri Nov 12 17:02:38 2021	1636707758	0	268	268	267
Fri Nov 12 17:02:49 2021	1636707769	0	269	269	248
Fri Nov 12 17:02:55 2021	1636707775	0	269	269	268
Fri Nov 12 17:02:49 2021	1636707769	0	272	272	271
Fri Nov 12 17:02:49 2021	1636707769	0	272	272	271
Fri Nov 12 17:02:49 2021	1636707769	0	276	276	161
Fri Nov 12 17:02:38 2021	1636707758	0	276	276	275
Fri Nov 12 17:02:52 2021	1636707772	0	288	288	286
Fri Nov 12 17:02:36 2021	1636707756	3	285	288	284
Fri Nov 12 17:02:55 2021	1636707775	0	288	288	288
Fri Nov 12 17:02:40 2021	1636707760	0	291	292	234
Fri Nov 12 17:02:36 2021	1636707756	4	291	295	291
Fri Nov 12 17:02:36 2021	1636707756	3	294	297	294
Fri Nov 12 17:02:49 2021	1636707769	0	297	297	297
Fri Nov 12 17:02:45 2021	1636707765	0	302	302	301
Fri Nov 12 17:02:54 2021	1636707774	0	308	308	308
Fri Nov 12 17:02:36 2021	1636707756	3	309	312	308
Fri Nov 12 17:02:51 2021	1636707771	0	314	314	313
Fri Nov 12 17:02:40 2021	1636707760	0	315	315	315
Fri Nov 12 17:02:52 2021	1636707772	0	320	320	318
Fri Nov 12 17:02:36 2021	1636707756	4	317	321	316
Fri Nov 12 17:02:39 2021	1636707759	0	321	321	320
Fri Nov 12 17:02:39 2021	1636707759	0	321	322	320
Fri Nov 12 17:02:39 2021	1636707759	0	322	322	320
Fri Nov 12 17:02:36 2021	1636707756	0	322	322	321
Fri Nov 12 17:02:40 2021	1636707760	0	323	323	323
Fri Nov 12 17:02:55 2021	1636707775	0	324	324	323
Fri Nov 12 17:02:37 2021	1636707757	0	325	325	325
Fri Nov 12 17:02:38 2021	1636707758	0	325	325	325
Fri Nov 12 17:02:42 2021	1636707762	0	327	327	326
Fri Nov 12 17:02:43 2021	1636707763	0	330	330	329
Fri Nov 12 17:02:36 2021	1636707756	3	327	330	317
Fri Nov 12 17:02:36 2021	1636707756	3	328	331	322
Fri Nov 12 17:02:36 2021	1636707756	4	330	333	329
Fri Nov 12 17:02:39 2021	1636707759	0	335	335	334
Fri Nov 12 17:02:48 2021	1636707768	0	337	337	333
Fri Nov 12 17:02:36 2021	1636707756	0	338	338	338
Fri Nov 12 17:03:02 2021	1636707782	0	339	339	338
Fri Nov 12 17:02:52 2021	1636707772	0	339	339	317
Fri Nov 12 17:02:40 2021	1636707760	0	341	341	340
Fri Nov 12 17:02:44 2021	1636707764	0	341	341	336
Fri Nov 12 17:02:45 2021	1636707765	0	341	341	341
Fri Nov 12 17:02:45 2021	1636707765	0	342	342	341
Fri Nov 12 17:02:47 2021	1636707767	0	344	344	344
Fri Nov 12 17:02:39 2021	1636707759	0	345	345	344
Fri Nov 12 17:02:36 2021	1636707756	3	345	348	344
Fri Nov 12 17:02:49 2021	1636707769	0	350	350	349
Fri Nov 12 17:03:03 2021	1636707783	0	351	351	350
Fri Nov 12 17:02:45 2021	1636707765	0	352	353	298
Fri Nov 12 17:03:03 2021	1636707783	0	354	354	353
Fri Nov 12 17:03:02 2021	1636707782	0	354	354	353
Fri Nov 12 17:03:02 2021	1636707782	0	359	359	345
Fri Nov 12 17:02:36 2021	1636707756	4	357	361	356
Fri Nov 12 17:02:48 2021	1636707768	0	362	362	360
Fri Nov 12 17:03:03 2021	1636707783	0	363	363	362
Fri Nov 12 17:03:01 2021	1636707781	0	363	363	362
Fri Nov 12 17:02:36 2021	1636707756	0	366	366	365
Fri Nov 12 17:02:37 2021	1636707757	0	366	366	365
Fri Nov 12 17:02:47 2021	1636707767	0	367	367	366
Fri Nov 12 17:02:42 2021	1636707762	3	368	371	367
Fri Nov 12 17:02:36 2021	1636707756	3	369	372	368
Fri Nov 12 17:02:38 2021	1636707758	0	373	373	141
Fri Nov 12 17:02:40 2021	1636707760	0	373	373	373
Fri Nov 12 17:02:40 2021	1636707760	0	373	373	373
Fri Nov 12 17:03:03 2021	1636707783	4	373	377	373
Fri Nov 12 17:02:40 2021	1636707760	0	383	383	382
Fri Nov 12 17:02:57 2021	1636707777	0	384	384	383
Fri Nov 12 17:03:02 2021	1636707782	0	387	387	386
Fri Nov 12 17:02:46 2021	1636707766	0	387	387	386
Fri Nov 12 17:03:02 2021	1636707782	0	388	388	387
Fri Nov 12 17:03:03 2021	1636707783	0	394	394	393
Fri Nov 12 17:02:39 2021	1636707759	0	400	400	395
Fri Nov 12 17:03:02 2021	1636707782	0	401	401	401
Fri Nov 12 17:02:48 2021	1636707768	0	403	403	402
Fri Nov 12 17:02:40 2021	1636707760	0	406	406	406
Fri Nov 12 17:02:36 2021	1636707756	0	414	414	413
Fri Nov 12 17:02:40 2021	1636707760	0	414	414	413
Fri Nov 12 17:02:40 2021	1636707760	0	417	417	416
Fri Nov 12 17:02:36 2021	1636707756	3	418	421	392
Fri Nov 12 17:02:42 2021	1636707762	0	422	422	420
Fri Nov 12 17:03:02 2021	1636707782	0	422	422	422
Fri Nov 12 17:02:46 2021	1636707766	0	423	423	423
Fri Nov 12 17:02:36 2021	1636707756	3	421	425	390
Fri Nov 12 17:02:43 2021	1636707763	0	428	428	427
Fri Nov 12 17:02:43 2021	1636707763	0	429	429	429
Fri Nov 12 17:02:48 2021	1636707768	0	435	435	433
Fri Nov 12 17:02:36 2021	1636707756	0	436	436	435
Fri Nov 12 17:02:40 2021	1636707760	0	440	440	439
Fri Nov 12 17:02:40 2021	1636707760	0	445	446	445
Fri Nov 12 17:02:46 2021	1636707766	0	449	449	448
Fri Nov 12 17:02:40 2021	1636707760	0	453	453	452
Fri Nov 12 17:02:39 2021	1636707759	0	454	454	453
Fri Nov 12 17:02:36 2021	1636707756	0	454	454	453
Fri Nov 12 17:02:36 2021	1636707756	3	452	454	451
Fri Nov 12 17:02:36 2021	1636707756	3	451	455	451
Fri Nov 12 17:02:37 2021	1636707757	0	456	456	454
Fri Nov 12 17:02:39 2021	1636707759	0	458	458	456
Fri Nov 12 17:02:52 2021	1636707772	0	458	458	457
Fri Nov 12 17:02:37 2021	1636707757	0	459	459	457
Fri Nov 12 17:02:42 2021	1636707762	0	460	460	456
Fri Nov 12 17:02:36 2021	1636707756	3	458	460	457
Fri Nov 12 17:02:46 2021	1636707766	0	460	460	350
Fri Nov 12 17:02:57 2021	1636707777	0	460	460	460
Fri Nov 12 17:02:39 2021	1636707759	0	462	462	461
Fri Nov 12 17:02:43 2021	1636707763	0	462	462	462
Fri Nov 12 17:03:00 2021	1636707780	0	462	462	462
Fri Nov 12 17:03:02 2021	1636707782	0	463	463	463
Fri Nov 12 17:02:43 2021	1636707763	14	451	465	450
Fri Nov 12 17:02:39 2021	1636707759	0	466	467	460
Fri Nov 12 17:02:51 2021	1636707771	0	467	467	467
Fri Nov 12 17:02:39 2021	1636707759	0	468	468	467
Fri Nov 12 17:02:48 2021	1636707768	0	472	472	471
Fri Nov 12 17:02:39 2021	1636707759	0	475	476	474
Fri Nov 12 17:02:43 2021	1636707763	0	476	476	475
Fri Nov 12 17:02:50 2021	1636707770	0	478	478	478
Fri Nov 12 17:02:55 2021	1636707775	0	479	479	478
Fri Nov 12 17:02:50 2021	1636707770	0	483	483	481
Fri Nov 12 17:02:50 2021	1636707770	0	483	483	482
Fri Nov 12 17:02:53 2021	1636707773	0	483	483	483
Fri Nov 12 17:02:36 2021	1636707756	3	481	483	480
Fri Nov 12 17:02:36 2021	1636707756	0	486	486	486
Fri Nov 12 17:02:36 2021	1636707756	3	484	486	483
Fri Nov 12 17:02:48 2021	1636707768	0	489	489	489
Fri Nov 12 17:02:44 2021	1636707764	0	491	491	482
Fri Nov 12 17:02:40 2021	1636707760	0	491	492	490
Fri Nov 12 17:02:36 2021	1636707756	3	489	493	488
Fri Nov 12 17:02:40 2021	1636707760	0	495	495	494
Fri Nov 12 17:02:36 2021	1636707756	2	492	495	492
Fri Nov 12 17:02:50 2021	1636707770	0	499	499	479
Fri Nov 12 17:02:40 2021	1636707760	0	501	501	500
Fri Nov 12 17:03:02 2021	1636707782	0	501	501	500
Fri Nov 12 17:02:36 2021	1636707756	3	498	501	496
Fri Nov 12 17:02:39 2021	1636707759	0	501	502	500
Fri Nov 12 17:02:36 2021	1636707756	3	499	502	495
Fri Nov 12 17:02:37 2021	1636707757	0	503	503	502
Fri Nov 12 17:02:40 2021	1636707760	0	504	504	503
Fri Nov 12 17:02:36 2021	1636707756	4	501	504	499
Fri Nov 12 17:02:43 2021	1636707763	0	506	506	505
Fri Nov 12 17:02:36 2021	1636707756	2	503	506	501
Fri Nov 12 17:02:36 2021	1636707756	3	504	507	503
Fri Nov 12 17:03:02 2021	1636707782	0	508	508	507
Fri Nov 12 17:02:39 2021	1636707759	0	509	510	509
Fri Nov 12 17:02:36 2021	1636707756	0	511	511	511
Fri Nov 12 17:02:45 2021	1636707765	0	511	511	511
Fri Nov 12 17:02:39 2021	1636707759	0	511	512	511
Fri Nov 12 17:02:57 2021	1636707777	0	514	514	505
Fri Nov 12 17:02:50 2021	1636707770	0	515	515	513
Fri Nov 12 17:02:36 2021	1636707756	0	515	515	514
Fri Nov 12 17:02:48 2021	1636707768	0	516	516	515
Fri Nov 12 17:03:02 2021	1636707782	0	518	518	517
Fri Nov 12 17:02:50 2021	1636707770	0	519	519	436
Fri Nov 12 17:02:36 2021	1636707756	0	520	520	519
Fri Nov 12 17:02:48 2021	1636707768	0	522	522	521
Fri Nov 12 17:03:02 2021	1636707782	0	523	523	520
Fri Nov 12 17:03:02 2021	1636707782	0	525	525	524
Fri Nov 12 17:03:02 2021	1636707782	0	526	526	525
Fri Nov 12 17:02:49 2021	1636707769	0	527	527	523
Fri Nov 12 17:02:43 2021	1636707763	0	528	528	527
Fri Nov 12 17:02:42 2021	1636707762	0	529	529	528
Fri Nov 12 17:02:40 2021	1636707760	0	533	533	532
Fri Nov 12 17:02:50 2021	1636707770	0	535	535	534
Fri Nov 12 17:02:44 2021	1636707764	0	535	535	534
Fri Nov 12 17:02:36 2021	1636707756	0	535	535	535
Fri Nov 12 17:02:37 2021	1636707757	0	537	537	536
Fri Nov 12 17:02:50 2021	1636707770	0	539	539	519
Fri Nov 12 17:02:40 2021	1636707760	0	539	539	538
Fri Nov 12 17:02:36 2021	1636707756	3	537	540	537
Fri Nov 12 17:02:56 2021	1636707776	0	540	540	540
Fri Nov 12 17:02:57 2021	1636707777	0	543	543	542
Fri Nov 12 17:02:50 2021	1636707770	0	546	546	526
Fri Nov 12 17:02:44 2021	1636707764	0	546	546	545
Fri Nov 12 17:02:36 2021	1636707756	4	543	547	543
Fri Nov 12 17:02:48 2021	1636707768	0	547	547	546
Fri Nov 12 17:02:44 2021	1636707764	0	547	547	547
Fri Nov 12 17:02:39 2021	1636707759	0	548	548	548
Fri Nov 12 17:02:36 2021	1636707756	3	545	548	544
Fri Nov 12 17:02:43 2021	1636707763	0	549	549	548
Fri Nov 12 17:02:37 2021	1636707757	0	550	550	549
Fri Nov 12 17:02:42 2021	1636707762	0	552	552	542
Fri Nov 12 17:02:42 2021	1636707762	0	555	555	515
Fri Nov 12 17:02:36 2021	1636707756	3	555	558	554
Fri Nov 12 17:02:39 2021	1636707759	0	558	558	557
Fri Nov 12 17:03:02 2021	1636707782	0	558	558	558
Fri Nov 12 17:02:42 2021	1636707762	0	558	558	558
Fri Nov 12 17:03:02 2021	1636707782	0	559	559	558
Fri Nov 12 17:02:43 2021	1636707763	0	559	559	558
Fri Nov 12 17:02:36 2021	1636707756	3	557	559	556
Fri Nov 12 17:02:42 2021	1636707762	0	560	560	560
Fri Nov 12 17:02:39 2021	1636707759	0	561	561	561
Fri Nov 12 17:02:42 2021	1636707762	0	562	562	561
Fri Nov 12 17:03:02 2021	1636707782	0	563	563	562
Fri Nov 12 17:03:00 2021	1636707780	0	564	564	563
Fri Nov 12 17:02:46 2021	1636707766	0	566	566	566
Fri Nov 12 17:02:42 2021	1636707762	0	568	568	566
Fri Nov 12 17:02:57 2021	1636707777	0	569	569	568
Fri Nov 12 17:03:01 2021	1636707781	0	570	570	561
Fri Nov 12 17:02:50 2021	1636707770	0	570	570	546
Fri Nov 12 17:02:39 2021	1636707759	0	570	570	570
Fri Nov 12 17:02:36 2021	1636707756	0	573	573	573
Fri Nov 12 17:02:45 2021	1636707765	0	574	574	573
Fri Nov 12 17:02:39 2021	1636707759	0	574	574	505
Fri Nov 12 17:02:39 2021	1636707759	0	575	575	574
Fri Nov 12 17:02:45 2021	1636707765	0	575	576	575
Fri Nov 12 17:02:48 2021	1636707768	0	577	577	577
Fri Nov 12 17:03:02 2021	1636707782	0	579	579	578
Fri Nov 12 17:02:36 2021	1636707756	3	577	580	577
Fri Nov 12 17:02:48 2021	1636707768	0	584	584	581
Fri Nov 12 17:02:43 2021	1636707763	0	584	584	584
Fri Nov 12 17:02:57 2021	1636707777	0	585	585	584
Fri Nov 12 17:02:36 2021	1636707756	3	583	586	582
Fri Nov 12 17:02:44 2021	1636707764	0	586	586	585
Fri Nov 12 17:03:01 2021	1636707781	0	587	587	566
Fri Nov 12 17:02:44 2021	1636707764	0	589	589	563
Fri Nov 12 17:02:38 2021	1636707758	0	589	589	588
Fri Nov 12 17:02:39 2021	1636707759	0	590	591	588
Fri Nov 12 17:02:47 2021	1636707767	0	591	591	591
Fri Nov 12 17:02:44 2021	1636707764	0	591	591	122
Fri Nov 12 17:02:56 2021	1636707776	0	593	593	592
Fri Nov 12 17:03:02 2021	1636707782	0	593	593	591
Fri Nov 12 17:02:40 2021	1636707760	0	595	595	595
Fri Nov 12 17:02:36 2021	1636707756	4	592	596	592
Fri Nov 12 17:02:50 2021	1636707770	0	596	596	576
Fri Nov 12 17:02:44 2021	1636707764	0	597	597	596
Fri Nov 12 17:03:02 2021	1636707782	0	597	597	595
Fri Nov 12 17:02:45 2021	1636707765	0	598	598	280
Fri Nov 12 17:02:39 2021	1636707759	0	599	599	592
Fri Nov 12 17:02:45 2021	1636707765	0	599	599	599
Fri Nov 12 17:02:46 2021	1636707766	0	599	599	599
Fri Nov 12 17:02:36 2021	1636707756	2	597	599	596
Fri Nov 12 17:03:01 2021	1636707781	0	600	600	599
Fri Nov 12 17:03:02 2021	1636707782	0	601	601	598
Fri Nov 12 17:02:48 2021	1636707768	0	601	601	596
Fri Nov 12 17:03:02 2021	1636707782	0	601	601	601
Fri Nov 12 17:02:45 2021	1636707765	0	602	602	601
Fri Nov 12 17:02:39 2021	1636707759	0	603	603	591
Fri Nov 12 17:03:02 2021	1636707782	0	604	604	604
Fri Nov 12 17:02:46 2021	1636707766	0	604	605	603
Fri Nov 12 17:02:45 2021	1636707765	0	605	605	604
Fri Nov 12 17:02:36 2021	1636707756	4	603	607	602
Fri Nov 12 17:02:36 2021	1636707756	0	608	608	607
Fri Nov 12 17:02:45 2021	1636707765	0	609	609	607
Fri Nov 12 17:02:36 2021	1636707756	3	607	610	607
Fri Nov 12 17:02:42 2021	1636707762	0	610	610	575
Fri Nov 12 17:02:49 2021	1636707769	0	610	611	609
Fri Nov 12 17:02:50 2021	1636707770	0	614	614	613
Fri Nov 12 17:02:48 2021	1636707768	0	614	614	612
Fri Nov 12 17:02:56 2021	1636707776	0	618	618	613
Fri Nov 12 17:02:36 2021	1636707756	3	615	618	615
Fri Nov 12 17:02:36 2021	1636707756	3	616	618	609
Fri Nov 12 17:02:51 2021	1636707771	0	619	619	598
Fri Nov 12 17:02:50 2021	1636707770	0	623	623	621
Fri Nov 12 17:02:36 2021	1636707756	3	621	624	620
Fri Nov 12 17:02:43 2021	1636707763	0	624	624	622
Fri Nov 12 17:02:44 2021	1636707764	0	626	626	626
Fri Nov 12 17:02:45 2021	1636707765	0	626	626	626
Fri Nov 12 17:02:36 2021	1636707756	3	625	627	624
Fri Nov 12 17:02:38 2021	1636707758	0	632	632	628
Fri Nov 12 17:02:48 2021	1636707768	0	632	632	626
Fri Nov 12 17:02:38 2021	1636707758	0	635	635	635
Fri Nov 12 17:02:50 2021	1636707770	0	636	636	635
Fri Nov 12 17:02:46 2021	1636707766	0	637	637	632
Fri Nov 12 17:03:03 2021	1636707783	0	638	638	420
Fri Nov 12 17:02:42 2021	1636707762	0	638	638	637
Fri Nov 12 17:02:48 2021	1636707768	0	638	638	609
Fri Nov 12 17:02:36 2021	1636707756	3	636	639	635
Fri Nov 12 17:02:38 2021	1636707758	0	640	640	640
Fri Nov 12 17:02:37 2021	1636707757	0	642	642	641
Fri Nov 12 17:02:36 2021	1636707756	0	642	642	642
Fri Nov 12 17:03:00 2021	1636707780	0	644	644	643
Fri Nov 12 17:02:46 2021	1636707766	0	644	644	643
Fri Nov 12 17:02:38 2021	1636707758	0	644	644	643
Fri Nov 12 17:02:37 2021	1636707757	0	646	646	638
Fri Nov 12 17:02:46 2021	1636707766	0	648	649	441
Fri Nov 12 17:03:02 2021	1636707782	0	649	649	634
Fri Nov 12 17:03:02 2021	1636707782	0	649	649	642
Fri Nov 12 17:03:02 2021	1636707782	0	649	649	648
Fri Nov 12 17:03:02 2021	1636707782	0	650	650	649
Fri Nov 12 17:02:45 2021	1636707765	0	650	650	650
Fri Nov 12 17:02:37 2021	1636707757	0	650	651	650
Fri Nov 12 17:02:37 2021	1636707757	0	651	651	650
Fri Nov 12 17:02:50 2021	1636707770	0	651	651	651
Fri Nov 12 17:03:02 2021	1636707782	0	652	652	651
Fri Nov 12 17:02:36 2021	1636707756	3	651	654	650
Fri Nov 12 17:02:40 2021	1636707760	0	656	656	656
Fri Nov 12 17:02:41 2021	1636707761	0	657	657	655
Fri Nov 12 17:02:36 2021	1636707756	3	654	657	654
Fri Nov 12 17:03:01 2021	1636707781	0	657	657	656
Fri Nov 12 17:03:02 2021	1636707782	0	658	658	656
Fri Nov 12 17:02:36 2021	1636707756	3	656	659	655
Fri Nov 12 17:02:36 2021	1636707756	0	660	660	660
