starttime	seconds	ctime	dtime	ttime	wait
Fri Nov 12 17:01:37 2021	1636707697	0	1160	1160	1160
Fri Nov 12 17:01:47 2021	1636707707	0	1161	1161	1082
Fri Nov 12 17:01:41 2021	1636707701	0	1162	1162	1162
Fri Nov 12 17:01:45 2021	1636707705	0	1163	1163	1160
Fri Nov 12 17:01:44 2021	1636707704	0	1163	1163	1163
Fri Nov 12 17:01:48 2021	1636707708	0	1164	1164	1163
Fri Nov 12 17:01:43 2021	1636707703	0	1164	1164	1164
Fri Nov 12 17:01:47 2021	1636707707	0	1167	1167	1165
Fri Nov 12 17:01:35 2021	1636707695	0	1168	1168	1168
Fri Nov 12 17:01:48 2021	1636707708	0	1168	1168	1168
Fri Nov 12 17:01:48 2021	1636707708	0	1170	1170	1169
Fri Nov 12 17:01:37 2021	1636707697	0	1174	1174	1173
Fri Nov 12 17:01:49 2021	1636707709	0	1174	1174	182
Fri Nov 12 17:01:41 2021	1636707701	0	1174	1174	1173
Fri Nov 12 17:01:34 2021	1636707694	0	1175	1175	1174
Fri Nov 12 17:01:49 2021	1636707709	0	1177	1177	1176
Fri Nov 12 17:01:36 2021	1636707696	0	1177	1177	1177
Fri Nov 12 17:01:49 2021	1636707709	0	1178	1178	1177
Fri Nov 12 17:01:36 2021	1636707696	0	1184	1185	1183
Fri Nov 12 17:01:49 2021	1636707709	0	1185	1185	1184
Fri Nov 12 17:01:39 2021	1636707699	0	1185	1185	1185
Fri Nov 12 17:01:44 2021	1636707704	0	1186	1186	1185
Fri Nov 12 17:01:49 2021	1636707709	0	1186	1186	1186
Fri Nov 12 17:01:37 2021	1636707697	1	1185	1187	1184
Fri Nov 12 17:01:35 2021	1636707695	1	1187	1187	1184
Fri Nov 12 17:01:44 2021	1636707704	0	1188	1189	1188
Fri Nov 12 17:01:39 2021	1636707699	0	1189	1189	1188
Fri Nov 12 17:01:39 2021	1636707699	0	1189	1189	1188
Fri Nov 12 17:01:38 2021	1636707698	0	1191	1191	955
Fri Nov 12 17:01:35 2021	1636707695	0	1191	1191	1191
Fri Nov 12 17:01:35 2021	1636707695	0	1194	1194	1193
Fri Nov 12 17:01:39 2021	1636707699	0	1194	1194	1193
Fri Nov 12 17:01:36 2021	1636707696	0	1194	1194	1103
Fri Nov 12 17:01:45 2021	1636707705	0	1194	1194	1193
Fri Nov 12 17:01:50 2021	1636707710	0	1194	1194	1194
Fri Nov 12 17:01:39 2021	1636707699	0	1195	1195	1194
Fri Nov 12 17:01:45 2021	1636707705	0	1195	1196	1195
Fri Nov 12 17:01:41 2021	1636707701	0	1196	1196	1196
Fri Nov 12 17:01:45 2021	1636707705	0	1197	1197	1192
Fri Nov 12 17:01:49 2021	1636707709	0	1198	1198	1197
Fri Nov 12 17:01:48 2021	1636707708	0	1198	1198	1198
Fri Nov 12 17:01:45 2021	1636707705	0	1199	1199	1198
Fri Nov 12 17:01:48 2021	1636707708	0	1203	1203	1202
Fri Nov 12 17:01:40 2021	1636707700	0	1204	1204	1203
Fri Nov 12 17:01:38 2021	1636707698	0	1205	1205	1205
Fri Nov 12 17:01:38 2021	1636707698	0	1205	1205	1204
Fri Nov 12 17:01:42 2021	1636707702	0	1206	1206	1206
Fri Nov 12 17:01:32 2021	1636707692	6	1201	1206	1200
Fri Nov 12 17:01:48 2021	1636707708	0	1207	1207	1207
Fri Nov 12 17:01:39 2021	1636707699	0	1208	1208	1206
Fri Nov 12 17:01:35 2021	1636707695	0	1209	1210	1209
Fri Nov 12 17:01:39 2021	1636707699	0	1210	1210	1209
Fri Nov 12 17:01:41 2021	1636707701	0	1210	1210	1206
Fri Nov 12 17:01:33 2021	1636707693	0	1212	1212	1211
Fri Nov 12 17:01:45 2021	1636707705	0	1212	1212	1209
Fri Nov 12 17:01:34 2021	1636707694	0	1212	1212	1212
Fri Nov 12 17:01:33 2021	1636707693	0	1214	1214	1055
Fri Nov 12 17:01:32 2021	1636707692	5	1208	1214	1206
Fri Nov 12 17:01:43 2021	1636707703	0	1215	1215	1215
Fri Nov 12 17:01:36 2021	1636707696	0	1216	1216	1216
Fri Nov 12 17:01:35 2021	1636707695	0	1219	1219	1218
Fri Nov 12 17:01:32 2021	1636707692	6	1215	1221	1215
Fri Nov 12 17:01:47 2021	1636707707	0	1224	1224	1223
Fri Nov 12 17:01:43 2021	1636707703	0	1225	1225	1224
Fri Nov 12 17:01:37 2021	1636707697	0	1225	1225	1224
Fri Nov 12 17:01:49 2021	1636707709	0	1226	1226	1225
Fri Nov 12 17:01:42 2021	1636707702	0	1229	1229	1228
Fri Nov 12 17:01:50 2021	1636707710	0	1229	1229	1229
Fri Nov 12 17:01:43 2021	1636707703	0	1231	1231	1230
Fri Nov 12 17:01:45 2021	1636707705	0	1234	1234	1230
Fri Nov 12 17:01:35 2021	1636707695	0	1235	1235	1234
Fri Nov 12 17:01:33 2021	1636707693	0	1235	1235	1234
Fri Nov 12 17:01:42 2021	1636707702	1	1234	1235	1234
Fri Nov 12 17:01:32 2021	1636707692	0	1236	1236	1235
Fri Nov 12 17:01:32 2021	1636707692	6	1231	1237	1230
Fri Nov 12 17:01:48 2021	1636707708	0	1237	1237	1236
Fri Nov 12 17:01:40 2021	1636707700	0	1237	1237	1237
Fri Nov 12 17:01:48 2021	1636707708	0	1238	1238	1238
Fri Nov 12 17:01:37 2021	1636707697	0	1238	1238	1238
Fri Nov 12 17:01:43 2021	1636707703	0	1239	1239	1238
Fri Nov 12 17:01:48 2021	1636707708	0	1239	1239	1239
Fri Nov 12 17:01:48 2021	1636707708	0	1240	1240	1239
Fri Nov 12 17:01:35 2021	1636707695	0	1244	1244	1243
Fri Nov 12 17:01:36 2021	1636707696	0	1244	1244	1243
Fri Nov 12 17:01:38 2021	1636707698	0	1244	1244	1243
Fri Nov 12 17:01:43 2021	1636707703	0	1245	1246	1245
Fri Nov 12 17:01:48 2021	1636707708	0	1246	1246	1245
Fri Nov 12 17:01:42 2021	1636707702	0	1246	1246	1246
Fri Nov 12 17:01:43 2021	1636707703	0	1248	1248	1247
Fri Nov 12 17:01:36 2021	1636707696	0	1250	1250	1247
Fri Nov 12 17:01:35 2021	1636707695	0	1250	1250	1250
Fri Nov 12 17:01:49 2021	1636707709	0	1253	1253	1249
Fri Nov 12 17:01:40 2021	1636707700	0	1253	1253	1114
Fri Nov 12 17:01:41 2021	1636707701	0	1253	1253	1251
Fri Nov 12 17:01:40 2021	1636707700	0	1253	1254	1146
Fri Nov 12 17:01:37 2021	1636707697	0	1254	1254	1253
Fri Nov 12 17:01:40 2021	1636707700	0	1255	1255	1157
Fri Nov 12 17:01:32 2021	1636707692	5	1250	1255	1249
Fri Nov 12 17:01:48 2021	1636707708	0	1256	1256	1255
Fri Nov 12 17:01:46 2021	1636707706	0	1256	1256	1255
Fri Nov 12 17:01:48 2021	1636707708	0	1256	1256	1255
Fri Nov 12 17:01:48 2021	1636707708	0	1256	1257	1256
Fri Nov 12 17:01:48 2021	1636707708	0	1257	1257	1256
Fri Nov 12 17:01:46 2021	1636707706	3	1256	1259	1098
Fri Nov 12 17:01:51 2021	1636707711	0	1260	1260	1259
Fri Nov 12 17:01:37 2021	1636707697	0	1261	1262	1261
Fri Nov 12 17:01:48 2021	1636707708	0	1262	1262	1261
Fri Nov 12 17:01:48 2021	1636707708	0	1262	1262	1262
Fri Nov 12 17:01:41 2021	1636707701	0	1263	1263	1262
Fri Nov 12 17:01:44 2021	1636707704	0	1264	1264	1262
Fri Nov 12 17:01:48 2021	1636707708	0	1264	1264	1262
Fri Nov 12 17:01:41 2021	1636707701	0	1264	1265	1264
Fri Nov 12 17:01:42 2021	1636707702	0	1267	1267	1265
Fri Nov 12 17:01:42 2021	1636707702	0	1267	1267	1267
Fri Nov 12 17:01:33 2021	1636707693	0	1269	1270	1268
Fri Nov 12 17:01:41 2021	1636707701	0	1273	1273	1271
Fri Nov 12 17:01:50 2021	1636707710	0	1273	1273	1272
Fri Nov 12 17:01:33 2021	1636707693	0	1273	1273	1272
Fri Nov 12 17:01:39 2021	1636707699	0	1274	1274	1273
Fri Nov 12 17:01:42 2021	1636707702	0	1277	1277	1276
Fri Nov 12 17:01:47 2021	1636707707	0	1277	1277	1275
Fri Nov 12 17:01:42 2021	1636707702	0	1277	1277	1277
Fri Nov 12 17:01:32 2021	1636707692	6	1272	1277	1270
Fri Nov 12 17:01:48 2021	1636707708	0	1278	1278	1276
Fri Nov 12 17:01:41 2021	1636707701	0	1279	1279	1278
Fri Nov 12 17:01:36 2021	1636707696	0	1279	1279	1277
Fri Nov 12 17:01:36 2021	1636707696	0	1281	1281	1190
Fri Nov 12 17:01:43 2021	1636707703	0	1282	1282	1281
Fri Nov 12 17:01:38 2021	1636707698	0	1283	1283	1282
Fri Nov 12 17:01:50 2021	1636707710	0	1284	1284	1283
Fri Nov 12 17:01:43 2021	1636707703	0	1284	1285	1284
Fri Nov 12 17:01:41 2021	1636707701	0	1285	1285	1182
Fri Nov 12 17:01:42 2021	1636707702	0	1285	1285	1282
Fri Nov 12 17:01:39 2021	1636707699	0	1287	1287	1286
Fri Nov 12 17:01:40 2021	1636707700	0	1290	1290	1289
Fri Nov 12 17:01:45 2021	1636707705	0	1290	1290	1290
Fri Nov 12 17:01:32 2021	1636707692	6	1285	1291	1284
Fri Nov 12 17:01:48 2021	1636707708	0	1291	1291	1290
Fri Nov 12 17:01:40 2021	1636707700	0	1292	1292	1291
Fri Nov 12 17:01:48 2021	1636707708	0	1292	1292	1291
Fri Nov 12 17:01:44 2021	1636707704	0	1296	1296	1296
Fri Nov 12 17:01:41 2021	1636707701	0	1298	1298	1295
Fri Nov 12 17:01:36 2021	1636707696	0	1301	1301	1291
Fri Nov 12 17:01:37 2021	1636707697	1	1302	1303	1302
Fri Nov 12 17:01:32 2021	1636707692	0	1304	1304	1303
Fri Nov 12 17:01:48 2021	1636707708	0	1305	1305	1304
Fri Nov 12 17:01:45 2021	1636707705	0	1305	1305	1304
Fri Nov 12 17:01:37 2021	1636707697	0	1305	1306	1305
Fri Nov 12 17:01:34 2021	1636707694	0	1306	1306	1284
Fri Nov 12 17:01:34 2021	1636707694	0	1306	1306	1304
Fri Nov 12 17:01:42 2021	1636707702	0	1308	1308	1307
Fri Nov 12 17:01:48 2021	1636707708	0	1309	1309	1309
Fri Nov 12 17:01:41 2021	1636707701	0	1309	1309	1307
Fri Nov 12 17:01:42 2021	1636707702	0	1310	1310	1310
Fri Nov 12 17:01:50 2021	1636707710	0	1312	1312	1311
Fri Nov 12 17:01:46 2021	1636707706	0	1314	1314	1313
Fri Nov 12 17:01:36 2021	1636707696	0	1314	1314	1314
Fri Nov 12 17:01:32 2021	1636707692	5	1310	1315	1308
Fri Nov 12 17:01:50 2021	1636707710	0	1315	1315	1314
Fri Nov 12 17:01:37 2021	1636707697	0	1318	1318	1317
Fri Nov 12 17:01:41 2021	1636707701	0	1319	1319	1318
Fri Nov 12 17:01:35 2021	1636707695	0	1319	1320	1316
Fri Nov 12 17:01:42 2021	1636707702	0	1320	1320	1319
Fri Nov 12 17:01:34 2021	1636707694	0	1322	1322	1321
Fri Nov 12 17:01:45 2021	1636707705	0	1323	1323	1322
Fri Nov 12 17:01:42 2021	1636707702	0	1323	1324	1323
Fri Nov 12 17:01:49 2021	1636707709	0	1324	1324	1323
Fri Nov 12 17:01:43 2021	1636707703	0	1324	1324	1324
Fri Nov 12 17:01:50 2021	1636707710	0	1326	1326	1317
Fri Nov 12 17:01:46 2021	1636707706	0	1326	1326	1326
Fri Nov 12 17:01:42 2021	1636707702	0	1328	1328	1327
Fri Nov 12 17:01:42 2021	1636707702	0	1329	1330	1329
Fri Nov 12 17:01:43 2021	1636707703	0	1330	1330	693
Fri Nov 12 17:01:38 2021	1636707698	0	1330	1330	1330
Fri Nov 12 17:01:42 2021	1636707702	0	1331	1331	1330
Fri Nov 12 17:01:42 2021	1636707702	0	1333	1333	1332
Fri Nov 12 17:01:36 2021	1636707696	0	1333	1334	1333
Fri Nov 12 17:01:32 2021	1636707692	0	1339	1339	1338
Fri Nov 12 17:01:36 2021	1636707696	0	1339	1339	1338
Fri Nov 12 17:01:37 2021	1636707697	0	1342	1342	1342
Fri Nov 12 17:01:48 2021	1636707708	0	1344	1344	1343
Fri Nov 12 17:01:39 2021	1636707699	0	1345	1345	1344
Fri Nov 12 17:01:39 2021	1636707699	0	1347	1347	1013
Fri Nov 12 17:01:43 2021	1636707703	0	1350	1350	1350
Fri Nov 12 17:01:48 2021	1636707708	0	1350	1351	1350
Fri Nov 12 17:01:36 2021	1636707696	0	1351	1351	1350
Fri Nov 12 17:01:46 2021	1636707706	0	1353	1353	1353
Fri Nov 12 17:01:46 2021	1636707706	0	1354	1354	1353
Fri Nov 12 17:01:45 2021	1636707705	0	1356	1356	1355
Fri Nov 12 17:01:35 2021	1636707695	0	1357	1358	883
Fri Nov 12 17:01:37 2021	1636707697	0	1359	1359	1358
Fri Nov 12 17:01:36 2021	1636707696	0	1359	1359	1359
Fri Nov 12 17:01:37 2021	1636707697	0	1359	1359	1298
Fri Nov 12 17:01:46 2021	1636707706	0	1359	1359	1359
Fri Nov 12 17:01:39 2021	1636707699	0	1360	1360	1359
Fri Nov 12 17:01:45 2021	1636707705	0	1361	1361	1360
Fri Nov 12 17:01:38 2021	1636707698	0	1361	1361	877
Fri Nov 12 17:01:48 2021	1636707708	0	1362	1362	1361
Fri Nov 12 17:01:43 2021	1636707703	0	1362	1362	1360
Fri Nov 12 17:01:40 2021	1636707700	0	1363	1363	1210
Fri Nov 12 17:01:33 2021	1636707693	0	1365	1365	1364
Fri Nov 12 17:01:42 2021	1636707702	0	1365	1365	1364
Fri Nov 12 17:01:33 2021	1636707693	0	1366	1366	1365
Fri Nov 12 17:01:35 2021	1636707695	0	1366	1367	1353
Fri Nov 12 17:01:50 2021	1636707710	0	1367	1367	1366
Fri Nov 12 17:01:41 2021	1636707701	0	1368	1368	1364
Fri Nov 12 17:01:36 2021	1636707696	0	1368	1368	1368
Fri Nov 12 17:01:46 2021	1636707706	0	1371	1371	1371
Fri Nov 12 17:01:40 2021	1636707700	0	1373	1373	1284
Fri Nov 12 17:01:34 2021	1636707694	0	1373	1373	879
Fri Nov 12 17:01:48 2021	1636707708	0	1373	1373	1373
Fri Nov 12 17:01:36 2021	1636707696	0	1374	1374	1374
Fri Nov 12 17:01:32 2021	1636707692	1	1374	1375	1373
Fri Nov 12 17:01:41 2021	1636707701	0	1375	1375	1369
Fri Nov 12 17:01:42 2021	1636707702	0	1376	1376	1375
Fri Nov 12 17:01:49 2021	1636707709	0	1378	1378	1378
Fri Nov 12 17:01:48 2021	1636707708	0	1382	1382	1380
Fri Nov 12 17:01:33 2021	1636707693	0	1383	1383	1382
Fri Nov 12 17:01:32 2021	1636707692	5	1379	1384	1378
Fri Nov 12 17:01:36 2021	1636707696	0	1385	1385	1374
Fri Nov 12 17:01:48 2021	1636707708	0	1385	1385	1385
Fri Nov 12 17:01:35 2021	1636707695	0	1386	1386	1385
Fri Nov 12 17:01:35 2021	1636707695	0	1390	1390	1389
Fri Nov 12 17:01:46 2021	1636707706	0	1391	1391	1390
Fri Nov 12 17:01:46 2021	1636707706	0	1391	1391	1391
Fri Nov 12 17:01:50 2021	1636707710	0	1393	1394	1393
Fri Nov 12 17:01:48 2021	1636707708	0	1394	1394	1393
Fri Nov 12 17:01:46 2021	1636707706	0	1394	1394	1394
Fri Nov 12 17:01:32 2021	1636707692	5	1389	1395	1389
Fri Nov 12 17:01:49 2021	1636707709	0	1396	1396	1395
Fri Nov 12 17:01:50 2021	1636707710	0	1397	1397	1396
Fri Nov 12 17:01:46 2021	1636707706	0	1397	1397	1397
Fri Nov 12 17:01:45 2021	1636707705	0	1399	1400	1396
Fri Nov 12 17:01:45 2021	1636707705	0	1400	1400	1398
Fri Nov 12 17:01:46 2021	1636707706	0	1402	1402	1401
Fri Nov 12 17:01:48 2021	1636707708	0	1402	1402	1401
Fri Nov 12 17:01:34 2021	1636707694	0	1403	1403	1402
Fri Nov 12 17:01:32 2021	1636707692	5	1398	1403	1396
Fri Nov 12 17:01:45 2021	1636707705	0	1405	1405	1404
Fri Nov 12 17:01:37 2021	1636707697	0	1406	1406	1405
Fri Nov 12 17:01:40 2021	1636707700	0	1408	1409	1408
Fri Nov 12 17:01:41 2021	1636707701	0	1415	1415	1415
Fri Nov 12 17:01:50 2021	1636707710	0	1416	1416	1415
Fri Nov 12 17:01:43 2021	1636707703	0	1417	1417	1328
Fri Nov 12 17:01:45 2021	1636707705	0	1418	1418	1418
Fri Nov 12 17:01:36 2021	1636707696	0	1419	1419	1418
Fri Nov 12 17:01:33 2021	1636707693	0	1421	1422	1421
Fri Nov 12 17:01:46 2021	1636707706	0	1422	1423	1422
Fri Nov 12 17:01:38 2021	1636707698	0	1423	1423	1422
Fri Nov 12 17:01:36 2021	1636707696	0	1423	1423	1422
Fri Nov 12 17:01:45 2021	1636707705	0	1423	1423	1422
Fri Nov 12 17:01:43 2021	1636707703	0	1425	1425	1423
Fri Nov 12 17:01:40 2021	1636707700	0	1427	1427	1272
Fri Nov 12 17:01:40 2021	1636707700	0	1428	1428	1366
Fri Nov 12 17:01:37 2021	1636707697	0	1428	1428	1428
Fri Nov 12 17:01:39 2021	1636707699	0	1429	1429	1428
Fri Nov 12 17:01:40 2021	1636707700	0	1429	1429	1429
Fri Nov 12 17:01:50 2021	1636707710	0	1431	1431	1428
Fri Nov 12 17:01:45 2021	1636707705	0	1432	1432	1432
Fri Nov 12 17:01:35 2021	1636707695	0	1435	1435	1434
Fri Nov 12 17:01:46 2021	1636707706	0	1437	1437	1436
Fri Nov 12 17:01:35 2021	1636707695	0	1437	1438	1437
Fri Nov 12 17:01:46 2021	1636707706	0	1442	1442	1442
Fri Nov 12 17:01:44 2021	1636707704	0	1442	1442	1441
Fri Nov 12 17:01:33 2021	1636707693	0	1444	1444	1443
Fri Nov 12 17:01:33 2021	1636707693	0	1445	1445	1444
Fri Nov 12 17:01:50 2021	1636707710	0	1447	1447	1446
Fri Nov 12 17:01:34 2021	1636707694	0	1448	1448	923
Fri Nov 12 17:01:41 2021	1636707701	0	1450	1450	1449
Fri Nov 12 17:01:45 2021	1636707705	0	1450	1450	1446
Fri Nov 12 17:01:49 2021	1636707709	0	1451	1452	1451
Fri Nov 12 17:01:41 2021	1636707701	0	1452	1452	1391
Fri Nov 12 17:01:46 2021	1636707706	0	1452	1452	1452
Fri Nov 12 17:01:46 2021	1636707706	0	1453	1453	1452
Fri Nov 12 17:01:35 2021	1636707695	0	1455	1455	1448
Fri Nov 12 17:01:39 2021	1636707699	0	1455	1455	1455
Fri Nov 12 17:01:41 2021	1636707701	0	1456	1456	1455
Fri Nov 12 17:01:44 2021	1636707704	0	1456	1456	1456
Fri Nov 12 17:01:48 2021	1636707708	0	1460	1460	1459
Fri Nov 12 17:01:48 2021	1636707708	0	1460	1460	1460
Fri Nov 12 17:01:32 2021	1636707692	6	1456	1462	1455
Fri Nov 12 17:01:35 2021	1636707695	0	1463	1463	1463
Fri Nov 12 17:01:48 2021	1636707708	0	1464	1464	1464
Fri Nov 12 17:01:33 2021	1636707693	0	1464	1464	1464
Fri Nov 12 17:01:32 2021	1636707692	0	1469	1469	1468
Fri Nov 12 17:01:33 2021	1636707693	0	1474	1474	1473
Fri Nov 12 17:01:37 2021	1636707697	0	1475	1475	1474
Fri Nov 12 17:01:48 2021	1636707708	0	1477	1477	1477
Fri Nov 12 17:01:48 2021	1636707708	0	1481	1481	1481
Fri Nov 12 17:01:46 2021	1636707706	0	1482	1482	1481
Fri Nov 12 17:01:50 2021	1636707710	0	1485	1486	1483
Fri Nov 12 17:01:39 2021	1636707699	0	1487	1487	1487
Fri Nov 12 17:01:41 2021	1636707701	0	1489	1489	996
Fri Nov 12 17:01:34 2021	1636707694	0	1489	1489	1489
Fri Nov 12 17:01:50 2021	1636707710	0	1490	1490	1489
Fri Nov 12 17:01:38 2021	1636707698	0	1493	1493	1492
Fri Nov 12 17:01:48 2021	1636707708	0	1493	1493	1492
Fri Nov 12 17:01:45 2021	1636707705	0	1498	1498	1497
Fri Nov 12 17:01:46 2021	1636707706	0	1499	1499	1499
Fri Nov 12 17:01:34 2021	1636707694	0	1502	1503	1500
Fri Nov 12 17:01:44 2021	1636707704	0	1504	1504	1502
Fri Nov 12 17:01:46 2021	1636707706	0	1504	1504	1504
Fri Nov 12 17:01:50 2021	1636707710	0	1506	1506	1505
Fri Nov 12 17:01:42 2021	1636707702	0	1508	1508	1507
Fri Nov 12 17:01:50 2021	1636707710	0	1511	1511	1510
Fri Nov 12 17:01:38 2021	1636707698	0	1511	1511	1511
Fri Nov 12 17:01:50 2021	1636707710	0	1514	1514	1514
Fri Nov 12 17:01:41 2021	1636707701	0	1515	1515	1514
Fri Nov 12 17:01:50 2021	1636707710	0	1518	1518	1501
Fri Nov 12 17:01:50 2021	1636707710	0	1518	1518	1518
Fri Nov 12 17:01:32 2021	1636707692	6	1514	1520	1510
Fri Nov 12 17:01:48 2021	1636707708	0	1522	1522	1521
Fri Nov 12 17:01:49 2021	1636707709	0	1522	1522	1522
Fri Nov 12 17:01:46 2021	1636707706	0	1524	1524	1524
Fri Nov 12 17:01:42 2021	1636707702	0	1525	1525	1524
Fri Nov 12 17:01:40 2021	1636707700	0	1525	1525	1524
Fri Nov 12 17:01:50 2021	1636707710	0	1526	1526	1220
Fri Nov 12 17:01:36 2021	1636707696	0	1528	1528	1435
Fri Nov 12 17:01:46 2021	1636707706	0	1528	1528	1527
Fri Nov 12 17:01:32 2021	1636707692	5	1524	1529	1523
Fri Nov 12 17:01:40 2021	1636707700	0	1531	1531	1494
Fri Nov 12 17:01:35 2021	1636707695	0	1533	1533	1533
Fri Nov 12 17:01:50 2021	1636707710	0	1533	1533	1531
Fri Nov 12 17:01:35 2021	1636707695	0	1534	1534	1533
Fri Nov 12 17:01:43 2021	1636707703	0	1534	1534	1533
Fri Nov 12 17:01:48 2021	1636707708	0	1536	1537	1536
Fri Nov 12 17:01:40 2021	1636707700	0	1538	1538	1537
Fri Nov 12 17:01:45 2021	1636707705	0	1540	1540	1263
Fri Nov 12 17:01:42 2021	1636707702	0	1543	1544	1543
Fri Nov 12 17:01:46 2021	1636707706	0	1545	1545	1544
Fri Nov 12 17:01:46 2021	1636707706	0	1546	1546	1546
Fri Nov 12 17:01:50 2021	1636707710	1	1546	1548	1546
Fri Nov 12 17:01:49 2021	1636707709	0	1548	1548	1547
Fri Nov 12 17:01:46 2021	1636707706	0	1548	1548	1548
Fri Nov 12 17:01:40 2021	1636707700	0	1549	1549	1517
Fri Nov 12 17:01:43 2021	1636707703	0	1550	1550	1549
Fri Nov 12 17:01:42 2021	1636707702	0	1550	1550	1549
Fri Nov 12 17:01:46 2021	1636707706	0	1554	1554	1553
Fri Nov 12 17:01:44 2021	1636707704	0	1555	1555	1553
Fri Nov 12 17:01:50 2021	1636707710	0	1556	1556	1556
Fri Nov 12 17:01:35 2021	1636707695	0	1556	1556	1516
Fri Nov 12 17:01:35 2021	1636707695	0	1558	1558	1558
Fri Nov 12 17:01:36 2021	1636707696	0	1560	1560	1559
Fri Nov 12 17:01:43 2021	1636707703	0	1560	1560	1560
Fri Nov 12 17:01:40 2021	1636707700	0	1567	1567	1433
Fri Nov 12 17:01:35 2021	1636707695	0	1567	1567	1566
Fri Nov 12 17:01:45 2021	1636707705	0	1568	1568	1567
Fri Nov 12 17:01:40 2021	1636707700	0	1572	1572	1572
Fri Nov 12 17:01:46 2021	1636707706	0	1573	1573	1572
Fri Nov 12 17:01:42 2021	1636707702	0	1575	1575	1571
Fri Nov 12 17:01:46 2021	1636707706	0	1575	1575	1575
Fri Nov 12 17:01:35 2021	1636707695	0	1577	1577	1576
Fri Nov 12 17:01:44 2021	1636707704	0	1579	1579	1579
Fri Nov 12 17:01:39 2021	1636707699	0	1580	1580	1578
Fri Nov 12 17:01:46 2021	1636707706	0	1582	1582	1581
Fri Nov 12 17:01:48 2021	1636707708	0	1582	1583	1582
Fri Nov 12 17:01:47 2021	1636707707	0	1584	1584	1583
Fri Nov 12 17:01:43 2021	1636707703	0	1584	1584	1583
Fri Nov 12 17:01:41 2021	1636707701	0	1586	1586	1585
Fri Nov 12 17:01:46 2021	1636707706	0	1587	1587	1586
Fri Nov 12 17:01:40 2021	1636707700	0	1588	1588	1588
Fri Nov 12 17:01:46 2021	1636707706	0	1590	1590	1589
Fri Nov 12 17:01:46 2021	1636707706	0	1592	1592	1591
Fri Nov 12 17:01:50 2021	1636707710	0	1594	1595	1594
Fri Nov 12 17:01:38 2021	1636707698	0	1594	1595	1594
Fri Nov 12 17:01:43 2021	1636707703	0	1596	1596	1593
Fri Nov 12 17:01:40 2021	1636707700	0	1598	1598	947
Fri Nov 12 17:01:33 2021	1636707693	0	1601	1601	1601
Fri Nov 12 17:01:38 2021	1636707698	0	1601	1601	1601
Fri Nov 12 17:01:46 2021	1636707706	0	1602	1602	1601
Fri Nov 12 17:01:46 2021	1636707706	0	1602	1602	1527
Fri Nov 12 17:01:35 2021	1636707695	0	1603	1603	1602
Fri Nov 12 17:01:35 2021	1636707695	0	1603	1603	1601
Fri Nov 12 17:01:33 2021	1636707693	0	1610	1610	1091
Fri Nov 12 17:01:46 2021	1636707706	0	1612	1612	1611
Fri Nov 12 17:01:40 2021	1636707700	0	1615	1615	1614
Fri Nov 12 17:01:50 2021	1636707710	0	1615	1615	1614
Fri Nov 12 17:01:34 2021	1636707694	0	1619	1619	1618
Fri Nov 12 17:01:45 2021	1636707705	0	1619	1619	1617
Fri Nov 12 17:01:33 2021	1636707693	0	1623	1623	1128
Fri Nov 12 17:01:38 2021	1636707698	0	1624	1624	1624
Fri Nov 12 17:01:36 2021	1636707696	0	1626	1626	1535
Fri Nov 12 17:01:40 2021	1636707700	0	1627	1627	1627
Fri Nov 12 17:01:44 2021	1636707704	0	1629	1629	1627
Fri Nov 12 17:01:34 2021	1636707694	0	1631	1631	1630
Fri Nov 12 17:01:43 2021	1636707703	0	1633	1633	1633
Fri Nov 12 17:01:50 2021	1636707710	0	1634	1634	1633
Fri Nov 12 17:01:38 2021	1636707698	0	1635	1635	1634
Fri Nov 12 17:01:46 2021	1636707706	0	1637	1637	1635
Fri Nov 12 17:01:49 2021	1636707709	0	1639	1639	1638
Fri Nov 12 17:01:33 2021	1636707693	0	1648	1648	1134
Fri Nov 12 17:01:43 2021	1636707703	0	1650	1650	1650
Fri Nov 12 17:01:39 2021	1636707699	0	1651	1651	1650
Fri Nov 12 17:01:33 2021	1636707693	0	1656	1656	1655
Fri Nov 12 17:01:33 2021	1636707693	0	1656	1656	1118
Fri Nov 12 17:01:42 2021	1636707702	0	1657	1657	1656
Fri Nov 12 17:01:48 2021	1636707708	0	1658	1658	1657
Fri Nov 12 17:01:41 2021	1636707701	0	1658	1658	1658
Fri Nov 12 17:01:40 2021	1636707700	0	1660	1660	1659
Fri Nov 12 17:01:33 2021	1636707693	0	1660	1660	1656
Fri Nov 12 17:01:46 2021	1636707706	0	1662	1662	1661
Fri Nov 12 17:01:42 2021	1636707702	0	1662	1662	1662
Fri Nov 12 17:01:46 2021	1636707706	0	1663	1663	1662
Fri Nov 12 17:01:33 2021	1636707693	0	1666	1666	1162
Fri Nov 12 17:01:45 2021	1636707705	0	1667	1667	1472
Fri Nov 12 17:01:44 2021	1636707704	0	1667	1667	1666
Fri Nov 12 17:01:32 2021	1636707692	0	1667	1667	1666
Fri Nov 12 17:01:33 2021	1636707693	0	1668	1668	1646
Fri Nov 12 17:01:44 2021	1636707704	0	1670	1670	1669
Fri Nov 12 17:01:42 2021	1636707702	0	1673	1673	1672
Fri Nov 12 17:01:43 2021	1636707703	0	1674	1674	1674
